J.R.,24,6,95,true,40,false,false,false,false,100,false,false,true,4,L1,PU,false,false,No Card,
J.R.,25,6,319,true,5,false,false,false,true,15,false,false,true,4,S,NA,false,false,No Card,
J.R.,36,2,138,false,0,false,false,false,false,30,false,false,true,1,S,NA,false,false,No Card,
J.R.,37,2,319,true,20,false,false,false,true,50,true,false,true,4,S,NA,false,false,No Card,
J.R.,38,2,9055,true,5,false,false,false,true,20,true,false,true,4,S,NA,false,false,No Card,
J.R.,39,2,11269,false,0,false,false,false,false,0,false,false,false,1,NA,NA,true,false,No Card,Was dead from beginning
J.R.,40,2,1073,true,20,false,false,false,true,30,true,false,true,4,S,NA,false,true,No Card,
J.R.,46,5,8421,true,0,false,false,false,false,0,true,false,true,4,S,NA,false,false,No Card,Did not score
J.R.,47,5,1073,false,0,false,false,false,false,25,false,false,true,1,S,NA,false,false,No Card,
J.R.,48,5,6690,false,0,false,false,false,false,5,false,false,false,1,NA,NA,false,false,No Card,Did nothing
J.R.,49,5,9055,true,0,false,false,false,true,20,true,false,true,4,S,NA,false,false,No Card,
J.R.,50,5,138,true,5,false,false,false,false,45,true,false,true,2,S,NA,false,false,No Card,
Epstein,6,5,811,true,5,false,false,false,false,30,true,false,true,4,NA,NA,false,false,No Card,Got stuck for a little 
Woh... where am I - Biden,7,5,11175,true,0,false,false,false,false,0,false,false,false,1,NA,NA,false,false,No Card,Kit bot; no swerve; got stuck because of auto and didn't get unstuck
Diddy,8,5,9096,false,0,false,false,false,false,0,false,false,false,4,NA,NA,false,true,No Card,I think the shooter is broken 
sudo rm -rf --no-preserve-root,9,5,126,true,10,false,false,false,false,20,true,false,true,2,NA,NA,false,false,No Card,
糟 China 糟 - trump,14,5,11175,true,0,false,false,false,false,0,false,false,true,2,NA,NA,false,true,No Card,Shooter doesn't work
CRRROCKETTTT,15,5,10138,true,0,false,false,false,false,10,false,false,false,1,NA,NA,false,false,No Card,Kit bot, not good
Larry,21,5,1247,true,0,false,false,false,false,10,false,false,false,1,NA,NA,false,false,No Card,Kit bot with swerve
Ball remover 3000,22,5,319,true,20,false,false,false,true,60,true,false,true,1,NA,NA,false,false,No Card,Extremely big hopper; shooter missed a lot because under powered; would be amazing if higher power
The island,23,4,811,true,0,false,false,false,true,15,false,false,false,1,NA,NA,true,false,No Card,
Combs,25,4,319,true,10,false,false,false,true,20,false,false,true,1,NA,NA,false,false,No Card,Intake broke at beginning 
Combs,26,4,811,false,0,false,false,false,false,45,false,false,false,1,NA,NA,false,false,No Card,
Combs,27,4,126,false,0,false,false,false,false,35,false,false,false,2,NA,NA,false,false,No Card,
Combs,28,4,7674,false,0,false,false,false,false,10,false,false,true,2,NA,NA,false,false,No Card,Got stuck on bump
Combs,29,4,138,false,5,false,false,false,false,35,true,false,true,2,NA,NA,false,false,No Card,138!!!!!!!!!!!!!!!
Combs,30,4,8724,true,15,false,false,false,true,35,true,false,true,1,NA,NA,false,false,No Card,Shooter broke
Combs,31,4,7314,false,0,false,false,false,false,0,false,false,false,1,NA,NA,false,true,No Card,
Combs,32,4,166,true,5,false,false,false,true,5,false,false,false,2,NA,NA,false,true,No Card,Broke
Combs,33,4,9096,false,0,false,false,false,false,0,false,false,true,1,NA,NA,false,true,No Card,
Combs,34,4,319,true,15,false,false,false,true,65,false,false,true,4,NA,NA,false,false,No Card,Good
Combs,35,4,348,false,0,false,false,false,false,10,false,false,false,1,L1,PU,false,false,No Card,
Aiden kaplan,36,1,10138,false,0,false,false,false,false,10,false,false,true,1,S,NA,false,false,No Card,
Combs,44,1,131,false,10,false,false,false,true,65,false,false,false,2,NA,NA,false,false,No Card,Intake died towards the end 
Combs,45,1,1277,true,5,false,true,false,false,15,false,false,true,2,NA,NA,false,false,No Card,
Combs,46,1,11269,false,0,false,false,false,false,0,false,false,false,1,NA,NA,true,false,No Card,
Combs,47,1,131,true,0,false,false,false,true,75,false,false,false,1,NA,NA,false,false,No Card,
Combs,48,1,95,true,20,false,false,false,true,55,true,false,true,1,L1,PU,false,true,No Card,
D.S.,49,6,58,true,5,false,false,false,false,30,true,false,true,1,S,NA,false,false,No Card,Slow intake and slow shooter
Combs,49,1,10937,false,0,false,false,false,false,0,false,false,false,1,NA,NA,false,false,No Card,Just a kit bot
Combs,50,1,4909,true,10,false,false,false,true,135,true,false,true,1,NA,NA,false,false,No Card,Fuel hose 
